book_id,title,author,genre,sub_genre,pages,reading_level,avg_rating,publish_year,description,tags
B0526,The Wendigo,Algernon Blackwood,Horror,Supernatural,300,medium,4.0,1932,"A compelling horror book by Algernon Blackwood, exploring themes of supernatural.",Supernatural
B0527,Brood of the Witch-Queen,Sax Rohmer,Horror,Supernatural,300,medium,3.8,1924,"A compelling horror book by Sax Rohmer, exploring themes of supernatural.",Supernatural
B0528,Time and the Gods,"Lord Dunsany, S.H. Sime",Horror,Supernatural,300,medium,4.7,1906,"A compelling horror book by Lord Dunsany, S.H. Sime, exploring themes of supernatural.",Supernatural
B0529,Ghost Stories of an Antiquary,Montague Rhodes James,Horror,Supernatural,300,medium,3.7,1904,"A compelling horror book by Montague Rhodes James, exploring themes of supernatural.",Supernatural
B0530,"Dracula's guest, and other weird stories","Bram Stoker, Washington Irving, Saki, Charles Dickens, Edgar Allan Poe, Guy de Maupassant, Robert Louis Stevenson, Mark Twain, Bram Stroker, Thomas Hardy, Henry James, Michael Sims, Varla Ventura, James Anderson Foster, Sheridan Le Fanu, E. F. Benson, Paul Boehmer, Gabrielle de Cuir, Kate Orsini, Bram Stoker, Bram StokerDracula's Guest is a short story by Bram Stoker and published in the short story collection Dracula's Guest and Other Weir, Najam Saqib, Luis Angel O. E., Abraham Stoker, Bram Stocker, M. Kellermeyer, Stoker Bram, Shanower Eric, Michael Sims",Horror,Supernatural,300,medium,3.9,1914,"A compelling horror book by Bram Stoker, Washington Irving, Saki, Charles Dickens, Edgar Allan Poe, Guy de Maupassant, Robert Louis Stevenson, Mark Twain, Bram Stroker, Thomas Hardy, Henry James, Michael Sims, Varla Ventura, James Anderson Foster, Sheridan Le Fanu, E. F. Benson, Paul Boehmer, Gabrielle de Cuir, Kate Orsini, Bram Stoker, Bram StokerDracula's Guest is a short story by Bram Stoker and published in the short story collection Dracula's Guest and Other Weir, Najam Saqib, Luis Angel O. E., Abraham Stoker, Bram Stocker, M. Kellermeyer, Stoker Bram, Shanower Eric, Michael Sims, exploring themes of supernatural.",Supernatural
B0531,Tales of Terror and Mystery,Arthur Conan Doyle,Horror,Supernatural,300,medium,4.4,1963,"A compelling horror book by Arthur Conan Doyle, exploring themes of supernatural.",Supernatural
B0532,The Magician's Nephew,C. S. Lewis,Horror,Supernatural,300,medium,4.1,1955,"A compelling horror book by C. S. Lewis, exploring themes of supernatural.",Supernatural
B0533,The house of the Wolfings,William Morris,Horror,Supernatural,300,medium,4.3,1889,"A compelling horror book by William Morris, exploring themes of supernatural.",Supernatural
B0534,The Vampyre,John William Polidori,Horror,Supernatural,300,medium,4.5,1819,"A compelling horror book by John William Polidori, exploring themes of supernatural.",Supernatural
B0535,Northern Lights,Philip Pullman,Horror,Supernatural,300,medium,4.1,1995,"A compelling horror book by Philip Pullman, exploring themes of supernatural.",Supernatural
B0536,Tales of the Grotesque and Arabesque,Edgar Allan Poe,Horror,Supernatural,300,medium,4.3,1840,"A compelling horror book by Edgar Allan Poe, exploring themes of supernatural.",Supernatural
B0537,Nightmare Abbey,Thomas Love Peacock,Horror,Supernatural,300,medium,3.8,1818,"A compelling horror book by Thomas Love Peacock, exploring themes of supernatural.",Supernatural
B0538,The Empty House and Other Ghost Stories,Algernon Blackwood,Horror,Supernatural,300,medium,3.9,1906,"A compelling horror book by Algernon Blackwood, exploring themes of supernatural.",Supernatural
B0539,The Eye of Osiris,R. Austin Freeman,Horror,Supernatural,300,medium,4.0,1911,"A compelling horror book by R. Austin Freeman, exploring themes of supernatural.",Supernatural
B0540,Le fantôme de l'opéra,Gaston Leroux,Horror,Supernatural,300,medium,4.2,1911,"A compelling horror book by Gaston Leroux, exploring themes of supernatural.",Supernatural
B0541,Twilight,Stephenie Meyer,Horror,Supernatural,300,medium,4.5,2005,"A compelling horror book by Stephenie Meyer, exploring themes of supernatural.",Supernatural
B0542,The Power of Darkness,Edith Nesbit,Horror,Supernatural,300,medium,3.6,2006,"A compelling horror book by Edith Nesbit, exploring themes of supernatural.",Supernatural
B0543,The Black Cat,Edgar Allan Poe,Horror,Supernatural,300,medium,4.6,1914,"A compelling horror book by Edgar Allan Poe, exploring themes of supernatural.",Supernatural
B0544,Carrie,Stephen King,Horror,Supernatural,300,medium,4.3,1974,"A compelling horror book by Stephen King, exploring themes of supernatural.",Supernatural
B0545,The house by the church-yard,Sheridan Le Fanu,Horror,Supernatural,300,medium,3.7,1863,"A compelling horror book by Sheridan Le Fanu, exploring themes of supernatural.",Supernatural
B0546,"The Lancashire Witches, a Romance of Pendle Forest",William Harrison Ainsworth,Horror,Supernatural,300,medium,4.6,1849,"A compelling horror book by William Harrison Ainsworth, exploring themes of supernatural.",Supernatural
B0547,'Salem’s Lot,"Stephen King, Stephen King",Horror,Supernatural,300,medium,3.9,1959,"A compelling horror book by Stephen King, Stephen King, exploring themes of supernatural.",Supernatural
B0548,The Lightning Thief,Rick Riordan,Horror,Supernatural,300,medium,4.6,2005,"A compelling horror book by Rick Riordan, exploring themes of supernatural.",Supernatural
B0549,Jack Sheppard (1839),"William Harrison Ainsworth, George Cruikshank, William Ainsworth, William Harrison, Jonas B. Phillips",Horror,Supernatural,300,medium,3.9,1839,"A compelling horror book by William Harrison Ainsworth, George Cruikshank, William Ainsworth, William Harrison, Jonas B. Phillips, exploring themes of supernatural.",Supernatural
B0550,The Damned,Algernon Blackwood,Horror,Supernatural,300,medium,4.1,2002,"A compelling horror book by Algernon Blackwood, exploring themes of supernatural.",Supernatural
B0551,The Subtle Knife,Philip Pullman,Horror,Supernatural,300,medium,4.6,1997,"A compelling horror book by Philip Pullman, exploring themes of supernatural.",Supernatural
B0552,Police!!!,Robert W. Chambers,Horror,Supernatural,300,medium,4.4,1915,"A compelling horror book by Robert W. Chambers, exploring themes of supernatural.",Supernatural
B0553,Melmoth the Wanderer,Charles Robert Maturin,Horror,Supernatural,300,medium,3.9,1820,"A compelling horror book by Charles Robert Maturin, exploring themes of supernatural.",Supernatural
B0554,The Pit and the Pendulum,Edgar Allan Poe,Horror,Supernatural,300,medium,4.7,1907,"A compelling horror book by Edgar Allan Poe, exploring themes of supernatural.",Supernatural
B0555,Wieland,Charles Brockden Brown,Horror,Supernatural,300,medium,4.4,1798,"A compelling horror book by Charles Brockden Brown, exploring themes of supernatural.",Supernatural
B0556,Misery,Stephen King,Horror,Supernatural,300,medium,3.8,1978,"A compelling horror book by Stephen King, exploring themes of supernatural.",Supernatural
B0557,The Shining,Stephen King,Horror,Supernatural,300,medium,4.5,1977,"A compelling horror book by Stephen King, exploring themes of supernatural.",Supernatural
B0558,It,Stephen King,Horror,Supernatural,300,medium,4.6,1986,"A compelling horror book by Stephen King, exploring themes of supernatural.",Supernatural
B0559,The Gunslinger,Stephen King,Horror,Supernatural,300,medium,4.4,1976,"A compelling horror book by Stephen King, exploring themes of supernatural.",Supernatural
B0560,Coraline,Neil Gaiman,Horror,Supernatural,300,medium,3.9,2001,"A compelling horror book by Neil Gaiman, exploring themes of supernatural.",Supernatural
B0561,Pride and Prejudice,Jane Austen,Historical Fiction,WWII,300,medium,4.0,1813,"A compelling historical fiction book by Jane Austen, exploring themes of wwii.",WWII
B0562,A Christmas Carol,Charles Dickens,Historical Fiction,WWII,300,medium,3.7,1843,"A compelling historical fiction book by Charles Dickens, exploring themes of wwii.",WWII
B0563,The Picture of Dorian Gray,Oscar Wilde,Historical Fiction,WWII,300,medium,4.2,1890,"A compelling historical fiction book by Oscar Wilde, exploring themes of wwii.",WWII
B0564,Wuthering Heights,Emily Brontë,Historical Fiction,WWII,300,medium,4.0,1846,"A compelling historical fiction book by Emily Brontë, exploring themes of wwii.",WWII
B0565,Adventures of Huckleberry Finn,Mark Twain,Historical Fiction,WWII,300,medium,3.7,1876,"A compelling historical fiction book by Mark Twain, exploring themes of wwii.",WWII
B0566,The Scarlet Letter,Nathaniel Hawthorne,Historical Fiction,WWII,300,medium,3.9,1800,"A compelling historical fiction book by Nathaniel Hawthorne, exploring themes of wwii.",WWII
B0567,Robinson Crusoe,Daniel Defoe,Historical Fiction,WWII,300,medium,4.5,1686,"A compelling historical fiction book by Daniel Defoe, exploring themes of wwii.",WWII
B0568,Hamlet,William Shakespeare,Historical Fiction,WWII,300,medium,4.6,1603,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0569,Emma,Jane Austen,Historical Fiction,WWII,300,medium,4.2,1815,"A compelling historical fiction book by Jane Austen, exploring themes of wwii.",WWII
B0570,Oliver Twist,Charles Dickens,Historical Fiction,WWII,300,medium,4.7,1822,"A compelling historical fiction book by Charles Dickens, exploring themes of wwii.",WWII
B0571,"Frankenstein; or, The Modern Prometheus",Mary Shelley,Historical Fiction,WWII,300,medium,3.9,1818,"A compelling historical fiction book by Mary Shelley, exploring themes of wwii.",WWII
B0572,Sense and Sensibility,Jane Austen,Historical Fiction,WWII,300,medium,4.2,1811,"A compelling historical fiction book by Jane Austen, exploring themes of wwii.",WWII
B0573,A Tale of Two Cities,Charles Dickens,Historical Fiction,WWII,300,medium,4.0,1800,"A compelling historical fiction book by Charles Dickens, exploring themes of wwii.",WWII
B0574,Treasure Island,Robert Louis Stevenson,Historical Fiction,WWII,300,medium,4.6,1880,"A compelling historical fiction book by Robert Louis Stevenson, exploring themes of wwii.",WWII
B0575,Dracula,Bram Stoker,Historical Fiction,WWII,300,medium,4.5,1897,"A compelling historical fiction book by Bram Stoker, exploring themes of wwii.",WWII
B0576,Little Women,Louisa May Alcott,Historical Fiction,WWII,300,medium,4.4,1848,"A compelling historical fiction book by Louisa May Alcott, exploring themes of wwii.",WWII
B0577,Macbeth,William Shakespeare,Historical Fiction,WWII,300,medium,4.6,1508,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0578,Gulliver's Travels,Jonathan Swift,Historical Fiction,WWII,300,medium,4.5,1726,"A compelling historical fiction book by Jonathan Swift, exploring themes of wwii.",WWII
B0579,The Call of the Wild,Jack London,Historical Fiction,WWII,300,medium,4.6,1903,"A compelling historical fiction book by Jack London, exploring themes of wwii.",WWII
B0580,Don Quijote de la Mancha,Miguel de Cervantes Saavedra,Historical Fiction,WWII,300,medium,4.3,1600,"A compelling historical fiction book by Miguel de Cervantes Saavedra, exploring themes of wwii.",WWII
B0581,A Midsummer Night's Dream,William Shakespeare,Historical Fiction,WWII,300,medium,3.6,1600,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0582,Great Expectations,Charles Dickens,Historical Fiction,WWII,300,medium,3.5,1861,"A compelling historical fiction book by Charles Dickens, exploring themes of wwii.",WWII
B0583,Julius Caesar,William Shakespeare,Historical Fiction,WWII,300,medium,3.9,1656,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0584,The Wind in the Willows,Kenneth Grahame,Historical Fiction,WWII,300,medium,4.2,1908,"A compelling historical fiction book by Kenneth Grahame, exploring themes of wwii.",WWII
B0585,La Divina Commedia,Dante Alighieri,Historical Fiction,WWII,300,medium,4.0,1472,"A compelling historical fiction book by Dante Alighieri, exploring themes of wwii.",WWII
B0586,Анна Каренина,Лев Толстой,Historical Fiction,WWII,300,medium,4.0,1876,"A compelling historical fiction book by Лев Толстой, exploring themes of wwii.",WWII
B0587,Persuasion,Jane Austen,Historical Fiction,WWII,300,medium,4.1,1789,"A compelling historical fiction book by Jane Austen, exploring themes of wwii.",WWII
B0588,The Great Gatsby,F. Scott Fitzgerald,Historical Fiction,WWII,300,medium,4.0,1920,"A compelling historical fiction book by F. Scott Fitzgerald, exploring themes of wwii.",WWII
B0589,Преступление и наказание,Fiódor Dostoievski,Historical Fiction,WWII,300,medium,3.9,1866,"A compelling historical fiction book by Fiódor Dostoievski, exploring themes of wwii.",WWII
B0590,Jane Eyre,Charlotte Brontë,Historical Fiction,WWII,300,medium,4.1,1847,"A compelling historical fiction book by Charlotte Brontë, exploring themes of wwii.",WWII
B0591,The Time Machine,H. G. Wells,Historical Fiction,WWII,300,medium,4.4,1895,"A compelling historical fiction book by H. G. Wells, exploring themes of wwii.",WWII
B0592,Three Men in a Boat (to say nothing of the dog),Jerome Klapka Jérôme,Historical Fiction,WWII,300,medium,3.7,1889,"A compelling historical fiction book by Jerome Klapka Jérôme, exploring themes of wwii.",WWII
B0593,The Adventures of Sherlock Holmes [12 stories],Arthur Conan Doyle,Historical Fiction,WWII,300,medium,4.5,1892,"A compelling historical fiction book by Arthur Conan Doyle, exploring themes of wwii.",WWII
B0594,Moby Dick,Herman Melville,Historical Fiction,WWII,300,medium,4.1,1851,"A compelling historical fiction book by Herman Melville, exploring themes of wwii.",WWII
B0595,Mansfield Park,Jane Austen,Historical Fiction,WWII,300,medium,4.3,1814,"A compelling historical fiction book by Jane Austen, exploring themes of wwii.",WWII
B0596,King Solomon's Mines,H. Rider Haggard,Historical Fiction,WWII,300,medium,4.1,1876,"A compelling historical fiction book by H. Rider Haggard, exploring themes of wwii.",WWII
B0597,Les trois Mousquetaires,Alexandre Dumas,Historical Fiction,WWII,300,medium,3.9,1844,"A compelling historical fiction book by Alexandre Dumas, exploring themes of wwii.",WWII
B0598,Ἰλιάς,Ὅμηρος,Historical Fiction,WWII,300,medium,3.6,1505,"A compelling historical fiction book by Ὅμηρος, exploring themes of wwii.",WWII
B0599,Candide,Voltaire,Historical Fiction,WWII,300,medium,4.1,1746,"A compelling historical fiction book by Voltaire, exploring themes of wwii.",WWII
B0600,Narrative of the life of Frederick Douglass,Frederick Douglass,Historical Fiction,WWII,300,medium,4.2,1845,"A compelling historical fiction book by Frederick Douglass, exploring themes of wwii.",WWII
B0601,The Legend of Sleepy Hollow,Washington Irving,Historical Fiction,WWII,300,medium,3.6,1820,"A compelling historical fiction book by Washington Irving, exploring themes of wwii.",WWII
B0602,Northanger Abbey,Jane Austen,Historical Fiction,WWII,300,medium,3.9,1818,"A compelling historical fiction book by Jane Austen, exploring themes of wwii.",WWII
B0603,Ethan Frome,Edith Wharton,Historical Fiction,WWII,300,medium,4.3,1910,"A compelling historical fiction book by Edith Wharton, exploring themes of wwii.",WWII
B0604,The Railway Children,Edith Nesbit,Historical Fiction,WWII,300,medium,4.2,1900,"A compelling historical fiction book by Edith Nesbit, exploring themes of wwii.",WWII
B0605,"Henry IV, Part 1",William Shakespeare,Historical Fiction,WWII,300,medium,3.6,1598,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0606,Metamorphosis,Franz Kafka,Historical Fiction,WWII,300,medium,4.3,1915,"A compelling historical fiction book by Franz Kafka, exploring themes of wwii.",WWII
B0607,Antony and Cleopatra,William Shakespeare,Historical Fiction,WWII,300,medium,4.6,1734,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0608,Kim,Rudyard Kipling,Historical Fiction,WWII,300,medium,4.6,1901,"A compelling historical fiction book by Rudyard Kipling, exploring themes of wwii.",WWII
B0609,The Adventures of Tom Sawyer,Mark Twain,Historical Fiction,WWII,300,medium,3.5,1817,"A compelling historical fiction book by Mark Twain, exploring themes of wwii.",WWII
B0610,The Last of the Mohicans,James Fenimore Cooper,Historical Fiction,WWII,300,medium,4.3,1826,"A compelling historical fiction book by James Fenimore Cooper, exploring themes of wwii.",WWII
B0611,David Copperfield,Charles Dickens,Historical Fiction,WWII,300,medium,4.6,1800,"A compelling historical fiction book by Charles Dickens, exploring themes of wwii.",WWII
B0612,Cymbeline,William Shakespeare,Historical Fiction,WWII,300,medium,4.0,1734,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0613,King Richard II,William Shakespeare,Historical Fiction,WWII,300,medium,4.5,1597,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0614,Записки изъ подполья,Fiódor Dostoievski,Historical Fiction,WWII,300,medium,3.7,1864,"A compelling historical fiction book by Fiódor Dostoievski, exploring themes of wwii.",WWII
B0615,My Ántonia,Willa Cather,Historical Fiction,WWII,300,medium,3.5,1818,"A compelling historical fiction book by Willa Cather, exploring themes of wwii.",WWII
B0616,The Old Curiosity Shop,Charles Dickens,Historical Fiction,WWII,300,medium,4.0,1800,"A compelling historical fiction book by Charles Dickens, exploring themes of wwii.",WWII
B0617,All's Well That Ends Well,William Shakespeare,Historical Fiction,WWII,300,medium,3.6,1734,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0618,A Connecticut Yankee in King Arthur's Court,Mark Twain,Historical Fiction,WWII,300,medium,4.2,1889,"A compelling historical fiction book by Mark Twain, exploring themes of wwii.",WWII
B0619,The Cricket on the Hearth,Charles Dickens,Historical Fiction,WWII,300,medium,4.3,1846,"A compelling historical fiction book by Charles Dickens, exploring themes of wwii.",WWII
B0620,Richard III,William Shakespeare,Historical Fiction,WWII,300,medium,3.7,1597,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0621,The Prince and the Pauper,Mark Twain,Historical Fiction,WWII,300,medium,4.3,1881,"A compelling historical fiction book by Mark Twain, exploring themes of wwii.",WWII
B0622,A Room with a View,E. M. Forster,Historical Fiction,WWII,300,medium,4.6,1905,"A compelling historical fiction book by E. M. Forster, exploring themes of wwii.",WWII
B0623,The Lost World,Arthur Conan Doyle,Historical Fiction,WWII,300,medium,4.5,1900,"A compelling historical fiction book by Arthur Conan Doyle, exploring themes of wwii.",WWII
B0624,"Le Comte de Monte-Cristo, II",Alexandre Dumas,Historical Fiction,WWII,300,medium,3.8,1830,"A compelling historical fiction book by Alexandre Dumas, exploring themes of wwii.",WWII
B0625,King Henry VIII,"William Shakespeare, John Fletcher",Historical Fiction,WWII,300,medium,4.2,1670,"A compelling historical fiction book by William Shakespeare, John Fletcher, exploring themes of wwii.",WWII
B0626,Decamerone,Giovanni Boccaccio,Historical Fiction,WWII,300,medium,3.9,1516,"A compelling historical fiction book by Giovanni Boccaccio, exploring themes of wwii.",WWII
B0627,The House of Mirth,Edith Wharton,Historical Fiction,WWII,300,medium,4.6,1905,"A compelling historical fiction book by Edith Wharton, exploring themes of wwii.",WWII
B0628,Uncle Tom's Cabin,Harriet Beecher Stowe,Historical Fiction,WWII,300,medium,4.6,1850,"A compelling historical fiction book by Harriet Beecher Stowe, exploring themes of wwii.",WWII
B0629,The Pilgrim's Progress,John Bunyan,Historical Fiction,WWII,300,medium,3.6,1678,"A compelling historical fiction book by John Bunyan, exploring themes of wwii.",WWII
B0630,The Autobiography of Benjamin Franklin,Benjamin Franklin,Historical Fiction,WWII,300,medium,4.5,1791,"A compelling historical fiction book by Benjamin Franklin, exploring themes of wwii.",WWII
B0631,The Jungle,Upton Sinclair,Historical Fiction,WWII,300,medium,4.7,1791,"A compelling historical fiction book by Upton Sinclair, exploring themes of wwii.",WWII
B0632,The Woman in White,"Wilkie Collins, William Collins",Historical Fiction,WWII,300,medium,3.8,1859,"A compelling historical fiction book by Wilkie Collins, William Collins, exploring themes of wwii.",WWII
B0633,"Henry VI, Part 3",William Shakespeare,Historical Fiction,WWII,300,medium,3.8,1600,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0634,War and Peace,Лев Толстой,Historical Fiction,WWII,300,medium,4.1,1845,"A compelling historical fiction book by Лев Толстой, exploring themes of wwii.",WWII
B0635,The Battle of Life,"Charles Dickens, Edward Stirling, Shahid Akram",Historical Fiction,WWII,300,medium,4.6,1846,"A compelling historical fiction book by Charles Dickens, Edward Stirling, Shahid Akram, exploring themes of wwii.",WWII
B0636,The Red Badge of Courage,Stephen Crane,Historical Fiction,WWII,300,medium,4.4,1855,"A compelling historical fiction book by Stephen Crane, exploring themes of wwii.",WWII
B0637,Rilla of Ingleside,Lucy Maud Montgomery,Historical Fiction,WWII,300,medium,3.5,1920,"A compelling historical fiction book by Lucy Maud Montgomery, exploring themes of wwii.",WWII
B0638,Du côté de chez Swann,Marcel Proust,Historical Fiction,WWII,300,medium,3.5,1908,"A compelling historical fiction book by Marcel Proust, exploring themes of wwii.",WWII
B0639,This Side of Paradise,F. Scott Fitzgerald,Historical Fiction,WWII,300,medium,4.2,1920,"A compelling historical fiction book by F. Scott Fitzgerald, exploring themes of wwii.",WWII
B0640,Henry V,William Shakespeare,Historical Fiction,WWII,300,medium,4.5,1600,"A compelling historical fiction book by William Shakespeare, exploring themes of wwii.",WWII
B0641,Wuthering Heights,Emily Brontë,Young Adult,Coming of Age,300,easy,4.0,1846,"A compelling young adult book by Emily Brontë, exploring themes of coming of age.",Coming of Age
B0642,The Scarlet Letter,Nathaniel Hawthorne,Young Adult,Coming of Age,300,easy,3.9,1800,"A compelling young adult book by Nathaniel Hawthorne, exploring themes of coming of age.",Coming of Age
B0643,Hamlet,William Shakespeare,Young Adult,Coming of Age,300,easy,4.6,1603,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0644,Oliver Twist,Charles Dickens,Young Adult,Coming of Age,300,easy,4.7,1822,"A compelling young adult book by Charles Dickens, exploring themes of coming of age.",Coming of Age
B0645,"Frankenstein; or, The Modern Prometheus",Mary Shelley,Young Adult,Coming of Age,300,easy,3.9,1818,"A compelling young adult book by Mary Shelley, exploring themes of coming of age.",Coming of Age
B0646,The Wonderful Wizard of Oz,L. Frank Baum,Young Adult,Coming of Age,300,easy,4.7,1899,"A compelling young adult book by L. Frank Baum, exploring themes of coming of age.",Coming of Age
B0647,Little Women,Louisa May Alcott,Young Adult,Coming of Age,300,easy,4.4,1848,"A compelling young adult book by Louisa May Alcott, exploring themes of coming of age.",Coming of Age
B0648,Macbeth,William Shakespeare,Young Adult,Coming of Age,300,easy,4.6,1508,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0649,Gulliver's Travels,Jonathan Swift,Young Adult,Coming of Age,300,easy,4.5,1726,"A compelling young adult book by Jonathan Swift, exploring themes of coming of age.",Coming of Age
B0650,King Lear,William Shakespeare,Young Adult,Coming of Age,300,easy,4.6,1608,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0651,A Midsummer Night's Dream,William Shakespeare,Young Adult,Coming of Age,300,easy,3.6,1600,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0652,Great Expectations,Charles Dickens,Young Adult,Coming of Age,300,easy,3.5,1861,"A compelling young adult book by Charles Dickens, exploring themes of coming of age.",Coming of Age
B0653,The Great Gatsby,F. Scott Fitzgerald,Young Adult,Coming of Age,300,easy,4.0,1920,"A compelling young adult book by F. Scott Fitzgerald, exploring themes of coming of age.",Coming of Age
B0654,Three Men in a Boat (to say nothing of the dog),Jerome Klapka Jérôme,Young Adult,Coming of Age,300,easy,3.7,1889,"A compelling young adult book by Jerome Klapka Jérôme, exploring themes of coming of age.",Coming of Age
B0655,The Taming of the Shrew,William Shakespeare,Young Adult,Coming of Age,300,easy,4.3,1631,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0656,King Solomon's Mines,H. Rider Haggard,Young Adult,Coming of Age,300,easy,4.1,1876,"A compelling young adult book by H. Rider Haggard, exploring themes of coming of age.",Coming of Age
B0657,Romeo and Juliet,William Shakespeare,Young Adult,Coming of Age,300,easy,4.4,1597,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0658,"Henry IV, Part 1",William Shakespeare,Young Adult,Coming of Age,300,easy,3.6,1598,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0659,Antony and Cleopatra,William Shakespeare,Young Adult,Coming of Age,300,easy,4.6,1734,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0660,The Adventures of Tom Sawyer,Mark Twain,Young Adult,Coming of Age,300,easy,3.5,1817,"A compelling young adult book by Mark Twain, exploring themes of coming of age.",Coming of Age
B0661,David Copperfield,Charles Dickens,Young Adult,Coming of Age,300,easy,4.6,1800,"A compelling young adult book by Charles Dickens, exploring themes of coming of age.",Coming of Age
B0662,King Richard II,William Shakespeare,Young Adult,Coming of Age,300,easy,4.5,1597,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0663,All's Well That Ends Well,William Shakespeare,Young Adult,Coming of Age,300,easy,3.6,1734,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0664,The Merchant of Venice,William Shakespeare,Young Adult,Coming of Age,300,easy,4.3,1600,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0665,The Tempest,William Shakespeare,Young Adult,Coming of Age,300,easy,4.3,1611,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0666,Two Gentlemen of Verona,William Shakespeare,Young Adult,Coming of Age,300,easy,3.8,1632,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0667,The Lost World,Arthur Conan Doyle,Young Adult,Coming of Age,300,easy,4.5,1900,"A compelling young adult book by Arthur Conan Doyle, exploring themes of coming of age.",Coming of Age
B0668,The Comedy of Errors,William Shakespeare,Young Adult,Coming of Age,300,easy,4.7,1734,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0669,"Twelfth Night, or What You Will",William Shakespeare,Young Adult,Coming of Age,300,easy,3.7,1734,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0670,This Side of Paradise,F. Scott Fitzgerald,Young Adult,Coming of Age,300,easy,4.2,1920,"A compelling young adult book by F. Scott Fitzgerald, exploring themes of coming of age.",Coming of Age
B0671,Henry V,William Shakespeare,Young Adult,Coming of Age,300,easy,4.5,1600,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0672,Jo's Boys,Louisa May Alcott,Young Adult,Coming of Age,300,easy,4.5,1886,"A compelling young adult book by Louisa May Alcott, exploring themes of coming of age.",Coming of Age
B0673,"Henry IV, Part 2",William Shakespeare,Young Adult,Coming of Age,300,easy,4.5,1600,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0674,The Hobbit,J.R.R. Tolkien,Young Adult,Coming of Age,300,easy,4.2,1937,"A compelling young adult book by J.R.R. Tolkien, exploring themes of coming of age.",Coming of Age
B0675,Vingt mille lieues sous les mers,Jules Verne,Young Adult,Coming of Age,300,easy,4.4,1870,"A compelling young adult book by Jules Verne, exploring themes of coming of age.",Coming of Age
B0676,An Old-Fashioned Girl,Louisa May Alcott,Young Adult,Coming of Age,300,easy,4.7,1869,"A compelling young adult book by Louisa May Alcott, exploring themes of coming of age.",Coming of Age
B0677,King John,William Shakespeare,Young Adult,Coming of Age,300,easy,3.8,1700,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0678,Measure for Measure,William Shakespeare,Young Adult,Coming of Age,300,easy,4.7,1700,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0679,The Fellowship of the Ring,"J.R.R. Tolkien, Editorial Editorial World, Robert Robert Thompson",Young Adult,Coming of Age,300,easy,3.7,1954,"A compelling young adult book by J.R.R. Tolkien, Editorial Editorial World, Robert Robert Thompson, exploring themes of coming of age.",Coming of Age
B0680,A Little Princess,Frances Hodgson Burnett,Young Adult,Coming of Age,300,easy,4.5,1905,"A compelling young adult book by Frances Hodgson Burnett, exploring themes of coming of age.",Coming of Age
B0681,The Raven,Edgar Allan Poe,Young Adult,Coming of Age,300,easy,3.9,1845,"A compelling young adult book by Edgar Allan Poe, exploring themes of coming of age.",Coming of Age
B0682,Poems,Alfred Lord Tennyson,Young Adult,Coming of Age,300,easy,4.5,1827,"A compelling young adult book by Alfred Lord Tennyson, exploring themes of coming of age.",Coming of Age
B0683,Rose in Bloom,"Louisa May Alcott, Harriet Roosevelt Richards",Young Adult,Coming of Age,300,easy,4.0,1876,"A compelling young adult book by Louisa May Alcott, Harriet Roosevelt Richards, exploring themes of coming of age.",Coming of Age
